user_id,movie_id,rating
72,4894,1
72,3047,2
72,4082,1
72,3465,3
72,4544,5
72,3725,4
72,3602,5
72,3448,1
72,4793,3
72,4868,1
72,4094,3
72,2844,1
72,2751,5
72,4660,4
72,3131,4
72,4736,4
72,3758,1
72,3089,5
72,4758,3
73,4363,1
73,4296,1
73,3803,1
73,3160,4
73,3925,2
73,4206,3
73,4127,2
73,4253,5
73,4013,4
73,3226,4
73,2942,2
74,3217,3
74,4306,5
74,5087,3
74,4866,5
74,4901,2
74,2891,1
74,3882,4
74,4447,5
74,3227,1
74,2876,2
74,3580,4
74,4366,1
74,3669,4
74,4395,5
74,4401,1
75,3157,4
75,3086,3
75,2507,2
75,3358,3
75,2725,1
75,3966,1
75,3399,4
75,2794,5
75,4994,3
75,4086,3
75,3190,5
75,2704,4
75,4355,2
75,3202,5
75,4192,1
75,4649,5
75,3270,3
75,2423,1
75,3136,4
75,5083,3
75,4132,3
75,2654,5
75,4678,5
75,2886,2
75,3578,4
75,3180,1
75,5027,3
75,3102,2
75,3713,4
75,2990,1
75,4490,4
75,4137,3
75,2583,1
75,3059,3
75,2482,2
75,3557,1
75,4608,5
75,4308,3
75,3986,3
75,3286,4
75,4823,3
75,5084,3
75,3348,3
75,5026,4
75,2820,4
76,4376,2
76,3191,2
76,3108,5
76,2409,5
76,4086,3
76,3081,3
76,3463,1
76,3381,2
76,4350,5
76,3214,4
76,4939,3
77,2469,4
77,4909,2
77,4241,5
77,3228,4
77,2755,1
77,3478,5
77,4804,4
77,3750,4
77,3100,5
77,4127,1
78,3983,1
78,4903,3
78,2700,3
78,4803,3
78,3243,3
78,4053,5
78,4487,2
78,2628,3
78,2785,3
78,4389,5
78,4631,3
78,3345,4
78,4630,3
78,3658,2
78,3682,5
78,3372,2
78,3738,2
78,4139,4
78,4660,3
78,3066,3
78,3013,1
78,4849,5
78,2984,3
78,5090,1
78,3954,3
78,5061,5
78,3605,1
78,2952,5
78,2760,3
78,3487,5
78,2865,4
78,4950,2
78,4163,4
78,3919,3
78,3675,2
78,3229,4
78,4790,1
78,4137,4
78,3179,1
78,4183,3
78,4937,5
78,2836,3
78,3589,5
78,4038,4
78,4626,3
78,3523,5
78,4313,3
78,4065,2
78,3756,3
79,5029,2
79,2656,5
79,3815,4
79,2439,1
79,2659,5
79,3743,4
79,3519,4
79,3156,4
79,3309,5
79,4704,5
79,4374,4
79,4824,4
79,2992,1
79,2958,4
79,3706,5
79,2686,3
79,2467,1
79,4412,1
79,4306,4
79,4580,1
79,4767,4
80,2681,5
80,2863,5
80,4759,2
80,3771,5
80,2867,5
80,2571,3
80,5150,4
80,3746,5
80,4492,4
80,3119,5
81,3662,4
81,2824,2
81,5169,5
81,2826,4
81,3463,5
81,2801,2
81,3111,1
81,2541,2
81,4691,4
81,3908,1
81,3121,3
81,3233,2
81,3019,4
81,5127,1
81,2446,3
81,3791,1
81,3544,4
82,3722,1
82,4513,5
82,4607,4
82,3434,2
82,3053,2
82,2490,4
82,2683,2
82,5101,1
82,3249,3
82,2586,1
82,2893,5
82,4817,5
82,3735,1
82,3196,1
82,4416,2
82,2475,1
82,4316,5
82,2732,4
82,3320,1
82,3981,3
82,3319,1
82,4516,4
82,2421,4
82,3201,3
82,4858,4
82,3240,2
82,4674,1
82,3351,3
83,3168,3
83,3957,1
83,5139,4
83,3420,1
83,4657,4
83,4980,5
83,3751,1
83,2472,2
83,4001,3
83,2886,1
83,3741,3
83,2989,3
83,4937,5
83,4579,2
83,5047,1
83,2955,3
83,4097,4
83,5019,5
83,4116,5
83,2414,2
83,4610,4
84,3474,3
84,4074,4
84,4917,2
84,3930,4
84,3013,1
84,4479,5
84,3858,4
84,4969,1
84,3054,3
84,3184,2
85,3904,5
85,4335,5
85,3570,1
85,4435,3
85,3612,2
85,3696,3
85,3204,3
85,2856,2
85,3052,1
85,3933,5
85,3720,1
85,4165,4
85,2702,4
85,3452,4
85,5025,1
85,2586,1
85,3439,3
85,3040,5
85,3247,3
85,3389,4
85,3782,5
85,2817,1
85,3616,4
85,3583,1
85,3742,3
85,3214,5
85,4883,4
85,3018,2
85,5141,5
85,3962,4
86,3290,1
86,3016,4
86,3632,5
86,3639,5
86,3248,4
86,4500,4
86,3924,2
86,4298,1
86,3906,4
86,4821,2
86,4846,3
86,4294,4
86,4810,3
86,3993,5
86,4400,2
86,4081,2
86,3832,5
86,5086,3
86,4694,2
86,3642,4
86,4925,3
86,4840,5
86,3124,1
86,3558,1
86,3908,5
86,4948,5
86,4456,5
86,2649,4
86,3002,4
86,3946,1
86,4659,2
86,4946,2
86,2867,4
86,3600,1
86,4677,1
86,4764,4
86,4430,1
87,4207,3
87,3220,5
87,3090,5
87,2730,5
87,4228,3
87,3602,1
87,3147,4
87,5145,5
88,4709,5
88,2871,3
88,3810,4
88,3764,4
88,5071,1
88,2463,3
88,5144,3
88,2960,5
88,2482,2
88,5168,3
88,4591,2
89,3545,3
89,2772,1
89,4878,3
89,3842,4
89,5155,1
89,2804,1
89,3180,1
89,4729,4
89,3336,1
89,3927,3
89,2773,3
89,2911,4
89,4785,3
89,3462,2
89,2763,1
89,3389,5
89,4820,4
89,3852,1
89,4083,4
89,2457,2
89,3915,2
89,4614,2
89,4967,1
90,3996,1
90,2505,1
90,2984,3
90,3714,3
90,2512,2
90,3437,1
90,3281,4
90,2963,3
90,2585,3
90,2887,3
90,4075,5
90,2455,5
90,3170,1
90,3700,1
90,3067,3
90,3048,2
90,2843,3
90,3453,4
90,2960,4
90,3177,5
90,2584,4
90,4941,1
90,2865,2
90,3688,2
90,3537,3
90,3840,5
90,3517,1
90,4375,3
90,4206,3
90,4637,1
90,3229,5
90,4876,2
90,2517,3
90,4006,4
90,3982,1
91,5155,1
91,4050,3
91,3837,2
91,2687,2
91,3567,2
91,3342,1
91,5016,2
91,2988,4
91,3535,4
91,4778,4
91,2510,3
91,3281,5
91,3335,5
91,2711,4
91,5096,2
91,2515,5
91,2473,4
91,4437,5
91,4912,1
91,3203,4
91,4506,2
91,5022,3
91,3864,5
91,3095,3
91,3814,4
91,2516,2
91,4231,5
91,4895,3
91,5124,2
91,5121,4
91,2941,1
91,2998,2
91,3992,2
91,3507,2
91,3499,3
91,4869,2
91,4871,2
91,3680,3
91,4226,5
92,4752,2
92,3448,5
92,3669,4
92,3846,1
92,3085,4
92,4418,3
92,2592,4
92,4458,5
92,3152,4
92,4121,3
92,3473,5
92,4755,2
92,2577,3
92,4108,5
92,4756,4
92,2902,2
92,3121,3
92,5042,3
92,3606,5
92,4296,2
92,4949,1
92,3248,3
92,4474,2
92,4883,2
92,3246,1
92,4694,2
92,4833,4
92,4106,4
92,2860,4
92,3381,3
92,2845,1
92,4305,2
92,3106,3
92,5066,3
92,3660,1
92,2593,3
92,4267,3
92,3824,2
92,3414,4
92,4087,4
92,3916,5
92,4056,3
92,4052,5
93,3881,5
93,5102,4
93,3730,5
93,3685,4
93,4273,4
93,4721,2
93,4682,4
93,2667,1
93,4262,5
93,3743,5
93,2821,2
93,4521,4
93,4625,4
93,5143,3
93,2970,2
93,2646,4
93,3439,4
93,3544,4
93,3308,5
93,2606,5
93,4244,2
93,2575,5
93,4053,4
93,4628,5
93,2443,5
94,4868,2
94,5071,1
94,3365,1
94,2798,4
94,4230,1
94,2705,2
94,4822,3
94,2849,1
94,4441,4
94,2462,2
94,5020,1
94,3117,1
94,4659,1
94,4494,3
94,4685,4
94,5090,1
94,5127,3
94,2622,1
94,4764,5
94,3881,3
94,2885,5
94,3326,4
94,4897,1
94,2947,5
94,2635,1
94,5077,5
94,4651,1
94,4053,4
94,3042,1
94,2995,5
94,2751,3
94,4233,4
94,3759,1
94,3298,2
94,4694,3
94,2641,1
94,2448,2
94,3555,1
94,3517,4
94,4961,3
94,2888,1
94,3880,1
94,3523,5
94,4812,1
94,3417,5
94,3030,2
94,4739,3
94,5109,4
94,5024,5
94,2917,4
95,3112,5
95,3361,2
95,2648,4
95,3836,4
95,3966,3
95,4205,3
95,3164,1
95,3748,1
95,4918,1
95,3457,5
95,3308,3
95,3929,5
95,3992,4
95,4010,2
95,3153,5
95,4211,5
95,5094,1
95,2991,3
95,4276,4
95,3423,3
95,3474,3
95,2708,3
96,4957,4
96,4845,4
96,4177,2
96,4115,1
96,4893,2
96,3214,3
96,3968,1
96,2598,1
96,3102,1
96,4683,4
96,3731,2
96,4751,5
96,2538,1
96,2434,3
96,3376,5
96,3155,3
96,2934,5
96,3579,1
96,2635,5
96,4460,1
96,2799,3
96,3487,3
96,3491,4
96,4414,5
96,4988,4
96,3611,5
97,4778,1
97,2911,3
97,2575,4
97,4980,5
97,2712,2
97,2704,2
97,4660,5
97,3546,2
97,2611,1
97,2726,2
97,4765,5
97,5081,3
97,3099,4
97,2844,1
97,4793,3
97,4818,3
97,3622,2
97,3210,5
97,2521,5
97,4775,4
97,4857,3
97,3915,3
97,2934,2
97,2857,1
97,4613,3
97,5155,5
97,3380,4
97,2688,1
97,3599,1
97,4457,4
97,4062,4
97,2441,1
97,3775,5
97,3083,1
97,2956,2
97,3436,2
97,5085,1
97,4926,1
97,2801,3
97,3473,2
97,3792,5
98,3441,1
98,3967,2
98,2575,1
98,4343,4
98,4616,1
98,3874,5
98,5112,2
98,4745,1
98,4983,2
98,4412,2
98,5016,1
98,3328,5
98,3319,3
98,2562,5
98,3407,5
98,3215,3
98,4121,4
98,4101,5
99,4705,3
99,4357,2
99,3110,2
99,4259,5
99,3283,4
99,4234,5
99,3996,2
99,4568,5
99,3684,4
99,2865,5
99,3693,5
99,4708,3
99,3248,5
99,4771,3
99,2641,5
99,2593,5
99,3362,3
99,5130,3
99,3457,2
99,4314,3
99,3649,3
99,2470,2
99,3734,1
99,5038,5
99,3936,1
99,5056,2
99,2542,4
99,4062,2
99,4165,1
99,3911,4
99,2719,5
99,3564,5
99,3308,4
99,4700,5
99,3463,5
99,5082,2
100,4041,1
100,3137,2
100,4967,4
100,3339,2
100,2599,5
100,3541,5
100,2692,2
100,4567,3
100,4531,5
100,4555,1
100,2414,4
100,4428,5
100,4905,4
100,3260,2
100,4443,4
100,2535,1
100,3551,3
100,3421,5
100,3041,4
100,4213,5
100,3461,3
100,4731,3
100,2642,2
100,5083,1
100,3077,4
100,2988,1
101,4194,2
101,3791,2
101,3917,2
101,4132,2
101,3185,1
101,2729,5
101,4491,4
101,3105,5
101,2584,3
101,3595,5
101,4172,4
101,4426,1
101,3435,2
101,3241,3
101,5056,1
101,3713,5
101,3146,4
101,3919,2
101,4815,4
101,2795,1
101,2505,1
102,3406,2
102,4255,3
102,4433,5
102,3107,2
102,3523,3
102,3197,2
102,3608,1
102,2962,1
102,2625,5
102,4903,5
103,4101,1
103,3190,3
103,3977,5
103,4611,4
103,3036,2
103,4196,3
103,2563,5
103,4840,3
103,2503,1
103,3372,4
103,3654,5
103,5000,2
103,3501,1
104,2692,4
104,4171,1
104,4393,2
104,3657,1
104,3797,3
104,2480,5
104,3515,1
104,2933,1
104,4965,5
104,4713,4
104,4575,1
104,3036,5
104,3928,3
104,4427,2
104,3208,1
104,4976,5
104,4570,5
104,4196,1
104,3755,3
104,3747,3
104,3301,3
104,4373,4
104,3013,1
104,4742,5
104,3836,3
104,4951,5
104,4273,1
104,3803,5
104,4084,3
104,3708,2
104,3933,3
104,4854,2
104,4689,3
104,3994,3
104,3611,4
104,3055,5
104,4327,3
105,4416,4
105,4727,3
105,4420,1
105,4876,3
105,4337,2
105,3921,3
105,3364,5
105,4440,3
105,4124,2
105,2910,4
105,3534,2
105,4654,4
105,5167,4
105,4746,1
105,4298,1
105,3591,4
106,4445,3
106,4279,3
106,3529,2
106,2846,1
106,4639,2
106,4056,2
106,4280,2
106,3766,3
106,3191,2
106,4283,2
106,3683,5
106,4103,2
106,4012,4
106,3566,4
106,2522,4
106,4321,2
106,2783,3
106,3000,4
106,2465,1
106,3822,1
106,3973,4
106,4347,2
106,2501,1
106,5085,3
106,3294,4
106,4753,3
106,3887,1
106,3595,1
106,3443,1
106,2675,3
106,3525,5
106,3551,4
106,3168,3
106,4945,4
106,3722,1
106,3840,1
106,3183,1
106,3835,5
106,5053,5
106,3954,3
106,2887,1
106,3558,4
106,3230,4
106,3663,3
106,3482,4
107,4835,1
107,4819,2
107,3619,1
107,3348,3
107,4822,4
107,3090,4
107,3000,4
107,3757,5
107,3672,2
107,4439,3
107,3483,4
107,4348,4
107,4877,2
107,3516,2
107,4697,5
107,4216,1
107,3918,4
107,3529,1
107,4600,2
107,3539,3
107,5104,3
108,3109,1
108,4780,5
108,3586,5
108,5131,4
108,3608,2
108,3617,5
108,3928,5
108,3545,4
108,2598,3
108,4246,2
108,3236,4
108,3006,5
108,5085,5
108,4344,2
108,4644,5
108,2756,1
108,2932,5
108,4260,4
108,2736,5
108,3881,2
109,4793,2
109,2777,4
109,4773,2
109,3814,3
109,4925,5
109,4248,5
109,4345,5
109,3916,4
109,3539,1
109,2415,2
109,3362,2
109,2895,2
109,3073,4
109,3956,1
109,2959,3
109,4286,1
109,2735,2
109,5041,1
109,4514,5
109,4625,4
109,4648,3
109,2939,4
109,3486,1
109,3494,5
109,3694,4
109,3418,5
109,4843,2
109,4506,4
109,4834,1
109,2992,1
109,4288,5
109,2947,2
109,4924,1
109,3954,4
109,4291,2
109,4310,5
109,3068,1
109,3831,3
109,4138,4
109,3984,2
109,4678,3
109,4075,3
109,4258,3
109,3453,2
109,4280,4
110,4018,3
110,2657,5
110,2444,1
110,4926,5
110,2627,4
110,4614,2
110,3340,5
110,3685,5
110,3904,4
110,3923,1
110,3456,4
110,4504,1
110,3687,2
110,3116,1
110,3703,5
110,2910,3
110,3579,1
110,4154,4
110,2957,1
110,3754,5
110,3049,4
110,5048,2
110,4746,5
110,4019,4
110,4185,4
110,3567,1
110,4357,4
110,3538,3
110,2903,3
110,4454,3
110,3622,2
110,2610,2
110,2822,1
110,2927,1
110,3074,1
110,4315,2
110,4509,5
110,3280,5
110,4583,4
110,4810,1
110,2683,5
110,4276,3
110,4055,3
110,4590,5
110,2917,3
111,3330,2
111,2481,1
111,3302,3
111,4696,5
111,4991,4
111,3309,1
111,3233,1
111,3066,3
111,3937,4
111,2543,4
111,2434,4
111,3548,4
111,4281,2
111,3665,3
111,3028,1
111,2642,4
111,4803,4
111,2508,2
111,3638,3
111,4967,3
111,3224,1
111,5111,1
111,2510,5
111,2557,5
111,2806,2
111,4040,4
111,3966,1
111,3838,1
111,4896,2
111,3681,3
111,5060,4
111,4771,5
111,2600,1
111,4872,4
111,4128,2
111,4427,5
111,3472,5
111,4573,3
111,3629,1
111,3832,5
112,2668,5
112,3818,2
112,2807,3
112,3148,2
112,3465,3
112,3531,1
112,4981,2
112,4030,1
112,4111,5
112,3682,4
112,3942,1
112,3947,5
112,3386,3
112,3321,2
112,2944,1
112,4179,1
112,4506,4
112,3732,3
112,3357,4
112,3738,5
112,3415,2
112,4517,2
112,3367,5
112,2827,2
112,4796,4
112,2622,5
112,2743,2
112,4123,5
112,4899,2
112,4389,1
112,2997,4
112,4634,3
112,4556,4
112,4021,5
112,4730,3
112,3865,3
112,4318,4
112,4382,4
112,3105,4
112,3187,4
112,2811,4
112,4682,2
113,3568,3
113,2430,2
113,2791,2
113,3164,5
113,4274,1
113,3650,4
113,4752,5
113,4527,3
113,2753,4
113,4170,5
113,4189,4
113,4056,1
113,3437,4
113,4575,4
113,3359,4
113,2615,1
113,4719,3
113,2766,3
113,4450,1
113,2502,1
113,4653,4
113,4466,5
113,4715,1
113,4764,5
113,2750,4
113,4987,2
113,2761,2
113,4065,3
113,4553,3
113,3195,1
113,4475,4
113,3469,2
113,3295,4
113,2969,1
113,2800,4
113,3715,2
113,4146,5
113,2970,5
113,3985,5
113,2947,1
113,3894,2
113,2785,4
113,4820,1
114,2495,1
114,4939,1
114,4101,2
114,2885,5
114,3134,2
114,4404,2
114,4040,5
114,3162,2
114,2706,4
114,3621,4
114,2525,4
114,5098,3
114,3432,5
114,4445,1
114,2458,3
114,2620,4
115,3698,2
115,2662,4
115,3352,4
115,3394,1
115,2644,4
115,4107,4
115,2639,3
115,2871,2
115,2822,2
115,5053,5
115,5054,1
115,2853,2
115,3456,4
115,5149,1
115,5121,3
115,4595,1
116,2438,5
116,5037,5
116,4805,2
116,4874,3
116,3088,1
116,2836,5
116,2913,1
116,3077,3
116,4078,2
116,3029,3
116,4275,1
116,2985,4
116,5043,1
116,2687,1
116,4387,3
116,4230,4
116,4548,4
116,2560,1
116,4339,2
116,4081,2
116,5005,5
116,5059,5
116,3848,4
116,2568,4
116,4976,4
116,4508,3
116,4472,4
116,3261,1
116,3300,2
116,3853,1
116,2507,4
116,5092,1
116,3880,5
116,2487,1
116,3747,2
116,2764,2
116,4095,5
116,3885,3
116,3265,1
116,4096,4
116,2543,1
116,3442,1
116,3599,2
117,4668,2
117,2428,3
117,2851,2
117,3520,5
117,3544,1
117,3745,3
117,3858,4
117,4906,5
117,2466,4
117,4689,2
117,4362,4
117,3050,1
117,3473,1
117,5077,4
117,2810,5
117,2500,5
117,2518,1
117,3351,4
118,3645,4
118,3606,2
118,2922,3
118,3518,3
118,2498,3
118,2694,4
118,2663,1
118,2820,5
118,2786,5
118,2536,5
118,4502,2
118,4659,2
118,2959,4
118,4514,5
118,4603,2
118,5126,2
118,3745,1
118,5081,5
118,3364,2
118,4413,5
118,3119,4
118,4199,1
118,4994,2
118,4712,2
118,3135,2
118,3702,2
118,3843,1
118,3788,1
118,3915,2
118,4393,1
119,5121,3
119,2590,2
119,5040,1
119,2485,1
119,2654,5
119,3486,5
119,2846,1
119,3064,4
119,4547,1
119,4498,4
119,5153,2
119,4667,3
119,4279,2
119,4966,4
119,4423,2
119,4062,4
119,4738,5
119,2649,5
119,4808,1
119,4601,3
119,3074,2
119,3089,5
119,4121,2
119,2529,1
119,2717,4
119,3677,4
119,3924,2
119,2515,5
119,3776,4
119,3526,5
119,3811,3
119,3452,1
119,4938,2
119,4019,1
119,4392,4
119,3093,3
119,4239,5
119,3188,2
119,2421,2
119,4947,5
119,4282,1
119,5035,1
119,4991,3
119,3032,1
119,4583,4
119,4271,2
119,3721,2
119,4844,4
119,3159,5
119,2798,5
120,2901,2
120,4368,3
120,5150,4
120,3135,5
120,3163,3
120,4617,1
120,3361,2
120,3739,3
120,4803,5
120,3144,4
120,5028,2
120,4526,2
120,4362,2
120,2749,2
120,4284,2
120,3902,2
120,4132,5
120,5166,1
120,3579,2
120,4832,2
120,4689,5
120,5017,3
120,2470,1
120,3171,5
120,4811,5
121,4952,2
121,2599,5
121,3559,4
121,4379,3
121,2735,4
121,2473,5
121,3352,3
121,4144,3
121,3694,2
121,2892,5
121,4454,3
121,4494,5
121,3118,3
121,3825,2
121,2944,2
121,4936,1
121,4567,1
121,2966,4
121,3600,2
121,2879,1
121,3789,4
121,3594,5
121,4045,2
121,2837,2
121,5028,3
121,3975,5
121,2464,4
121,5105,3
121,4242,5
121,5043,3
121,3184,3
121,3169,3
121,4857,4
121,3592,1
121,3404,1
121,4474,1
121,4065,3
121,4578,4
121,3815,4
121,4765,2
122,4946,2
122,4759,4
122,3823,1
122,3942,4
122,4780,1
122,2766,2
122,2856,3
122,3360,1
122,3135,4
122,3774,1
122,2562,2
122,4085,3
122,5019,4
122,3419,3
122,3660,3
122,4409,5
122,3199,1
122,5022,2
122,2578,5
122,5071,1
122,4571,2
122,4219,2
122,2979,1
122,3670,5
122,2729,3
122,3453,5
122,2914,5
122,4827,1
122,3349,3
122,4931,5
122,3849,1
122,2611,1
122,4314,5
122,4318,1
122,3909,2
122,2986,3
122,3836,5
122,3232,4
123,3150,5
123,3117,3
123,2997,2
123,2919,5
123,5048,3
123,3104,3
123,4206,4
123,3675,1
123,3166,5
123,3642,2
123,2993,3
123,3772,5
123,3728,1
123,3325,5
123,2959,1
123,3142,1
123,4062,1
123,3388,4
123,5094,2
123,2641,5
123,3023,3
123,4769,1
123,2946,5
123,3811,1
123,2697,4
123,5075,1
123,2983,2
123,3421,2
123,3322,2
123,4575,5
123,2421,3
123,4090,3
124,3368,1
124,4207,5
124,2966,3
124,4475,4
124,3488,5
124,3807,3
124,4940,2
124,4170,3
124,3526,1
124,4700,3
124,2630,1
124,4480,1
124,3185,3
124,4089,2
124,3399,2
124,4826,2
124,4423,1
124,4386,3
124,3362,5
124,3683,5
124,4709,5
124,3621,5
124,3590,3
124,3067,2
124,4479,5
124,2435,5
124,2413,5
124,5027,4
125,2708,1
125,4564,2
125,3667,1
125,4039,5
125,2919,1
125,4106,3
125,4034,3
125,3959,5
125,3605,4
126,2646,2
126,5045,3
126,4889,2
126,2633,2
126,3064,2
126,4386,1
126,2518,1
126,4147,3
126,2648,2
126,4496,3
126,4918,3
126,2626,3
126,2479,1
126,3708,5
126,4756,5
126,3868,5
126,5068,1
126,4657,5
126,3316,5
126,5027,4
126,3590,5
126,5142,1
126,2600,2
126,3811,1
126,4456,1
126,3155,4
126,2895,5
126,3935,1
126,5060,4
126,3033,4
126,3252,3
126,4633,3
126,2901,2
126,3053,4
126,4716,4
126,4075,1
126,4072,4
126,4764,3
126,4014,5
126,4741,2
126,2910,3
126,2841,4
126,3843,2
126,3322,2
126,3928,1
126,3125,1
127,2929,1
127,2988,5
127,4810,3
127,4441,4
127,4486,5
127,3253,2
127,3658,5
127,2666,4
127,3884,1
127,3748,2
127,4171,3
127,2964,2
127,5005,4
127,3779,1
127,3433,2
127,2791,3
128,4495,5
128,5013,2
128,4904,2
128,4945,1
128,3622,4
128,4069,1
128,3498,5
128,3467,3
128,4365,1
128,3397,4
128,3840,4
128,4650,2
128,3313,5
128,4027,1
128,4013,1
128,3448,4
128,4787,4
128,4582,2
128,3284,5
128,3432,4
128,4527,5
128,2939,2
128,4332,5
128,2511,4
128,4053,3
128,4113,5
128,3430,1
128,3851,1
128,2655,5
128,4808,2
128,4274,4
128,3913,4
128,2964,3
128,3416,2
128,3074,5
128,2805,5
128,4191,3
128,4250,1
128,2734,3
128,2419,3
128,3513,5
129,3111,5
129,4311,1
129,2645,3
129,3720,3
129,4690,3
129,5022,4
129,4050,2
129,4280,1
129,3393,5
129,4099,1
129,3916,2
129,3662,3
129,2892,3
129,3124,3
129,4058,2
129,3321,3
129,3489,3
129,2436,3
129,3619,3
129,4461,3
129,5127,3
129,4439,5
129,4196,2
130,4756,1
130,3057,4
130,4183,1
130,2405,1
130,4936,2
130,3726,3
130,3770,2
130,4991,1
130,3587,5
130,3252,3
130,4149,2
130,3216,3
130,2464,4
130,3414,4
130,4436,2
130,4568,3
130,4306,2
130,3141,4
130,5023,4
130,2605,5
130,3716,5
130,3681,5
130,2683,2
130,2775,2
130,2479,2
130,3505,4
130,4672,4
130,3881,4
130,3988,5
130,4507,3
130,4950,5
130,5116,4
130,4723,4
130,3829,3
130,2632,4
130,2547,4
130,2666,5
130,2535,3
130,4704,2
130,4699,4
130,4312,4
130,4124,4
130,3612,4
130,2616,3
130,3161,2
130,3835,4
130,4636,1
130,4826,3
130,4429,5
131,3945,2
131,3544,5
131,4378,3
131,5095,5
131,3553,4
131,4555,3
131,4575,3
131,2414,3
131,3216,2
131,3166,5
131,3763,1
131,3017,4
131,4929,2
131,4042,4
131,3492,1
131,4425,5
131,3200,5
131,4518,2
131,3705,1
131,2808,4
131,3666,1
131,4828,1
131,4669,4
131,3107,1
131,4524,2
131,4109,4
131,4564,3
131,3441,5
131,2964,3
131,3694,2
131,4679,4
131,4390,2
131,2641,4
131,3079,4
132,3181,3
132,4786,1
132,2997,1
132,4315,5
132,2886,2
132,3075,4
132,4899,3
132,3221,4
132,3835,2
132,5071,5
132,2843,4
132,2900,4
132,3469,1
132,3257,4
132,3804,4
132,4371,4
132,3963,3
132,4582,2
132,5050,3
132,4577,2
132,4773,5
132,3406,1
132,4042,5
132,3209,1
132,4505,3
132,3516,2
132,4767,4
132,4144,4
132,4507,2
132,3802,2
132,4465,5
132,4519,5
132,4237,2
132,3186,2
132,4827,4
132,3153,3
132,5044,3
132,4819,5
132,3897,3
132,3463,3
132,4293,4
132,4136,4
132,4276,3
133,2628,5
133,5045,4
133,3247,2
133,4714,2
133,2464,1
133,4486,1
133,4049,5
133,3464,5
133,4559,5
133,3835,1
133,3161,3
133,2962,2
133,3346,1
133,4805,4
133,3318,2
133,3447,2
133,2795,3
133,2780,5
133,3301,3
133,3525,1
133,4073,3
133,4984,1
133,4917,3
133,4704,1
133,3311,3
133,3400,4
133,4814,3
133,4394,2
133,4947,3
133,3662,3
133,5059,3
133,3480,3
133,4857,1
133,2479,4
133,3736,4
133,3456,4
133,3044,4
133,4472,3
133,4225,5
133,3162,5
133,2726,2
133,4710,4
133,3641,1
133,3056,5
133,3807,2
133,2945,4
133,4249,3
133,4535,4
134,4019,3
134,3551,4
134,2675,2
134,3099,5
134,3735,5
134,3842,5
134,2594,2
134,4122,1
134,4995,2
135,4812,1
135,3717,1
135,4733,2
135,3880,5
135,2589,5
135,3733,1
135,4727,2
135,3132,4
135,3262,1
135,3590,1
135,4739,1
135,3638,1
135,5132,1
135,4971,4
135,3144,1
135,5144,2
135,2854,3
135,4777,2
135,4256,3
135,3329,1
135,4806,4
135,3537,5
135,4049,5
135,3785,4
135,5032,4
135,2584,5
135,4320,3
135,3317,3
135,2821,2
135,5014,1
135,3415,4
135,3400,1
136,5088,1
136,4608,4
136,3004,4
136,4484,5
136,2535,3
136,2716,2
136,4756,3
136,3794,3
136,4742,5
136,2904,1
136,2512,2
136,2476,3
136,2461,2
136,2412,3
136,2809,4
136,3844,2
136,2654,1
136,4532,1
136,2459,1
136,4964,4
136,4244,1
136,4224,2
136,3975,1
136,4790,4
136,4446,3
136,3645,4
136,2881,5
136,2970,4
136,3704,1
136,4703,3
136,4327,1
136,3070,1
136,3191,1
136,3940,2
136,4928,3
136,4295,1
136,4321,3
136,2988,1
136,2480,2
136,3790,3
136,2636,2
136,3368,2
137,2947,5
137,3229,4
137,4572,2
137,3823,1
137,3473,3
137,3931,5
137,3221,2
137,3114,2
137,3480,2
137,4853,3
137,2705,5
137,3698,4
137,2654,2
137,4350,4
137,4182,2
137,2773,4
137,2544,5
137,2778,3
137,2968,1
137,4033,1
137,4700,4
137,3876,2
137,3731,3
137,3873,5
137,3696,1
137,4181,1
137,2747,1
137,3051,1
138,4951,5
138,3045,4
138,3872,3
138,4107,5
138,4347,5
138,2540,3
138,3213,5
138,5019,5
139,4018,2
139,3730,1
139,4562,3
139,3659,5
139,4814,3
139,5026,4
139,3167,3
139,2799,2
139,3724,2
139,4523,3
139,3406,5
139,2529,1
139,2854,2
139,3607,5
139,3450,2
139,3826,3
139,2778,2
139,3828,3
139,2413,1
139,2747,5
139,4462,5
139,4636,5
139,3343,2
139,5021,2
139,3939,4
139,3254,1
139,3010,2
139,2570,5
139,4294,5
139,4223,1
139,3631,3
139,3140,2
139,2819,3
140,3611,1
140,3165,1
140,3711,3
140,2620,3
140,3131,3
140,4464,1
140,4084,3
140,4320,5
140,4004,2
140,2754,4
140,3820,1
140,4941,5
140,5073,5
140,3961,2
140,3108,4
140,3356,4
140,4846,4
140,2518,5
140,5099,1
140,2842,5
140,2720,1
140,3200,2
141,5142,3
141,2677,5
141,4949,2
141,4261,2
141,4405,5
141,3494,3
141,4472,3
141,3761,2
141,3702,1
141,2473,5
141,4448,4
141,3903,2
141,2757,2
141,2599,1
141,3541,3
141,4693,2
141,5160,4
141,4488,5
141,4232,2
141,4641,5
141,4310,1
141,2623,1
141,4474,3
141,2432,2
141,4975,1
141,3481,1
141,2830,2
141,3915,1
141,5014,4
141,4008,1
141,2633,1
141,3468,5
141,3408,1
141,4228,4
141,4439,2
141,4943,4
141,3742,4
141,3064,5
141,4516,5
141,2868,3
141,4402,5
141,2966,4
142,4607,2
142,4597,5
